#Wavelength_Angstrom Flux_egs
9117.1298 4.131357574462891e-16
9118.4198 3.9048511505126955e-16
9119.7098 3.814155960083008e-16
9120.9998 3.9804634094238285e-16
9122.2898 4.13390121459961e-16
9123.5798 4.4155261993408206e-16
9124.8698 4.514587020874024e-16
9126.1598 4.1828926086425784e-16
9127.4498 3.9661003112792973e-16
9128.7398 4.1024177551269536e-16
9130.0298 4.064471054077149e-16
9131.3198 3.917533874511719e-16
9132.6098 3.99788932800293e-16
9133.8998 4.0435024261474614e-16
9135.1898 3.764899826049805e-16
9136.4798 3.8354621887207034e-16
9137.7698 3.606484603881836e-16
9139.0598 3.7447994232177737e-16
9140.3498 4.1320014953613284e-16
9141.6398 3.793666458129883e-16
9142.9298 4.020286560058594e-16
9144.2198 4.1360931396484376e-16
9145.5098 4.041890335083008e-16
9146.7998 3.96356315612793e-16
9148.0898 3.9607212066650395e-16
9149.3798 3.967202758789063e-16
9150.6698 3.7474617004394535e-16
9151.9598 3.726519775390625e-16
9153.2498 3.6663745880126954e-16
9154.5398 3.5035556793212893e-16
9155.8298 3.3948554992675785e-16
9157.1198 3.4326393127441407e-16
9158.4098 3.4704227447509767e-16
9159.6998 3.5082061767578127e-16
9160.9898 3.5459896087646487e-16
9162.2798 3.583773422241211e-16
9163.5698 3.621528244018555e-16
9164.8598 3.659311676025391e-16
9166.1498 3.8274734497070313e-16
9167.4398 3.989509963989258e-16
9168.7298 3.512327575683594e-16
9170.0198 3.763641738891602e-16
9171.3098 3.8439838409423833e-16
9172.5998 3.711700820922852e-16
9173.8898 3.5854797363281254e-16
9175.1798 3.5726100921630863e-16
9176.4698 3.3250843048095705e-16
9177.7598 3.5643039703369143e-16
9179.0498 3.8978725433349613e-16
9180.3398 3.872736740112305e-16
9181.6298 3.8776382446289066e-16
9182.9198 4.0954715728759766e-16
9184.2098 3.9012912750244143e-16
9185.4998 3.797252655029297e-16
9186.7898 3.831853866577149e-16
9188.0798 3.746262359619141e-16
9189.3698 3.8383022308349613e-16
9190.6598 3.7870422363281254e-16
9191.9498 3.677056884765625e-16
9193.2398 3.65576286315918e-16
9194.5298 3.892305755615235e-16
9195.8198 3.9054309844970705e-16
9197.1098 3.8598674774169927e-16
