# OBJECT: AT2019zeu
# TELESCOPE: MMT
# INSTRUMENT: BC
# DATE-OBS: 2020-02-19
# MJD: 58898.32140046
# EXPTIME: 2100
# SLIT: 1.0x180
# DISPERSER: 300GPM
# SOURCE: FLEET
# FILTER: CLEAR
# FLUX_STANDARD: BD332642
# EXTINCTION_CORRECTED: NO
# PHOTOMETRY_CALIBRATED: NO
# FLUX_UNITS: erg/cm2/s/A
# QUALITY: 
# COMMENT: 
Wavelength Flux Sigma
4.041234605000000101e+03 3.156810999999999834e-16 1.802380999999999931e-17
4.043164667000000009e+03 3.704882999999999917e-16 2.019281000000000064e-17
4.045094744999999875e+03 4.770819000000000067e-16 2.356087999999999970e-17
4.047024839000000156e+03 2.494828000000000019e-16 1.544443999999999977e-17
4.048954948999999942e+03 3.130706999999999992e-16 1.793198999999999852e-17
4.050885075000000143e+03 3.670594000000000022e-16 2.009313000000000056e-17
4.052815218000000186e+03 3.862065999999999892e-16 2.007697999999999931e-17
4.054745377000000190e+03 3.027455000000000104e-16 1.981298999999999953e-17
4.056675552000000152e+03 3.611971999999999935e-16 1.988471000000000148e-17
4.058605743000000075e+03 3.480552000000000059e-16 1.960486000000000062e-17
4.060535949999999957e+03 4.953796000000000476e-16 2.261199000000000135e-17
4.062466172999999799e+03 3.793790999999999784e-16 2.042818999999999915e-17
4.064396412999999939e+03 4.150722000000000061e-16 2.112988000000000085e-17
4.066326669000000038e+03 4.149612000000000226e-16 2.073333000000000121e-17
4.068256941000000097e+03 3.918812999999999826e-16 1.981151999999999918e-17
4.070187229000000116e+03 3.935461999999999991e-16 2.011341000000000089e-17
4.072117533000000094e+03 3.904651000000000070e-16 2.012233999999999858e-17
4.074047853999999916e+03 3.166640000000000215e-16 1.818243999999999860e-17
4.075978189999999813e+03 3.209608999999999790e-16 1.834342000000000004e-17
4.077908543000000009e+03 4.723801999999999603e-16 2.192077999999999869e-17
4.079838912000000164e+03 3.009868000000000199e-16 1.784236999999999915e-17
4.081769296999999824e+03 3.632854000000000222e-16 1.734858999999999899e-17
4.083699697999999898e+03 4.191935000000000244e-16 2.045456000000000004e-17
4.085630115999999816e+03 3.350849000000000188e-16 2.086060999999999950e-17
4.087560548999999810e+03 4.067119000000000091e-16 2.020405000000000151e-17
4.089490999000000102e+03 4.068535999999999873e-16 2.054563000000000028e-17
4.091421464999999898e+03 3.169306999999999771e-16 1.734925999999999854e-17
4.093351946000000225e+03 4.055492999999999811e-16 2.044699000000000093e-17
4.095282444999999825e+03 3.614899000000000012e-16 1.917704000000000100e-17
4.097212959000000410e+03 3.481732999999999930e-16 1.830958000000000053e-17
4.099143489000000045e+03 4.288179999999999996e-16 2.114823000000000044e-17
4.101074035999999978e+03 4.262518999999999775e-16 2.048579000000000106e-17
4.103004598000000442e+03 4.044644999999999974e-16 2.076681999999999902e-17
4.104935177000000294e+03 4.623559000000000313e-16 2.131231999999999970e-17
4.106865772000000106e+03 3.050894999999999850e-16 1.641247999999999851e-17
4.108796382999999878e+03 3.934659999999999924e-16 2.006251999999999885e-17
4.110727009999999609e+03 3.926806999999999754e-16 1.926731000000000044e-17
4.112657653000000209e+03 2.676591000000000089e-16 1.692655999999999847e-17
4.114588313000000198e+03 3.157867999999999843e-16 1.739366000000000117e-17
4.116518987999999808e+03 4.464147000000000317e-16 2.054504999999999993e-17
4.118449679999999717e+03 4.132051000000000078e-16 2.036419000000000011e-17
4.120380387999999584e+03 3.714092000000000005e-16 1.888204999999999884e-17
4.122311112000000321e+03 4.276265999999999799e-16 2.046315999999999859e-17
4.124241852000000108e+03 4.185900999999999957e-16 2.007716000000000080e-17
4.126172607999999855e+03 4.125525000000000117e-16 2.006629000000000110e-17
4.128103379999999561e+03 3.915443999999999948e-16 1.951403000000000031e-17
4.130034168999999565e+03 4.086589000000000188e-16 2.026981999999999928e-17
4.131964973000000100e+03 3.814552999999999982e-16 1.895742000000000000e-17
4.133895794000000024e+03 4.224715999999999977e-16 1.962459999999999956e-17
4.135826629999999568e+03 3.038006999999999985e-16 1.759015999999999854e-17
4.137757483000000320e+03 3.996250000000000102e-16 1.976287999999999880e-17
4.139688352000000123e+03 3.859244999999999959e-16 1.938008999999999931e-17
4.141619236999999885e+03 3.316874999999999786e-16 1.728075999999999925e-17
4.143550137999999606e+03 4.773476999999999764e-16 2.060142000000000142e-17
4.145481055000000197e+03 3.463574999999999784e-16 1.820002000000000124e-17
4.147411989000000176e+03 3.352057000000000128e-16 1.814258000000000134e-17
4.149342937999999776e+03 3.365569000000000060e-16 1.875821999999999878e-17
4.151273903000000246e+03 3.972423000000000021e-16 1.942770000000000025e-17
4.153204885000000104e+03 3.186645000000000133e-16 1.790807000000000027e-17
4.155135882999999922e+03 2.819312000000000086e-16 1.562353999999999907e-17
4.157066896999999699e+03 4.039548999999999921e-16 1.935822999999999995e-17
4.158997926000000007e+03 3.936225000000000177e-16 1.862050999999999861e-17
4.160928971999999703e+03 3.716956999999999904e-16 1.844260999999999897e-17
4.162860034000000269e+03 3.410000000000000190e-16 1.877002000000000052e-17
4.164791111999999885e+03 4.079981000000000200e-16 1.906736999999999995e-17
4.166722206999999798e+03 4.005328999999999929e-16 1.893053000000000030e-17
4.168653317000000243e+03 3.418627000000000044e-16 1.900695000000000039e-17
4.170584442999999737e+03 3.971588999999999798e-16 1.915429999999999984e-17
4.172515586000000440e+03 4.657599000000000172e-16 2.006872999999999937e-17
4.174446743999999853e+03 4.467429000000000081e-16 1.911397000000000092e-17
4.176377918999999565e+03 4.082071000000000102e-16 1.987403000000000148e-17
4.178309108999999808e+03 3.987066999999999771e-16 1.938006999999999983e-17
4.180240316000000348e+03 3.983568999999999946e-16 1.904231999999999868e-17
4.182171538999999939e+03 3.979976999999999788e-16 1.875314000000000127e-17
4.184102778000000399e+03 4.604660999999999784e-16 2.010228999999999998e-17
4.186034032999999908e+03 4.256438000000000061e-16 1.938696000000000119e-17
4.187965304000000287e+03 3.072445999999999991e-16 1.655478999999999941e-17
4.189896590999999717e+03 4.533353000000000440e-16 2.094618999999999901e-17
4.191827894000000015e+03 3.876474000000000224e-16 1.893169999999999919e-17
4.193759213000000273e+03 3.337382999999999862e-16 1.704618000000000154e-17
4.195690547999999580e+03 3.983987999999999943e-16 1.941575999999999906e-17
4.197621900000000096e+03 4.237995999999999771e-16 1.951423000000000128e-17
4.199553267000000233e+03 3.187171999999999915e-16 1.714607000000000078e-17
4.201484650000000329e+03 4.099057000000000236e-16 1.898189999999999912e-17
4.203416049999999814e+03 3.744760999999999853e-16 1.875983999999999986e-17
4.205347464999999829e+03 3.967153000000000233e-16 1.869945000000000106e-17
4.207278897000000143e+03 3.996609000000000055e-16 1.900351999999999855e-17
4.209210344000000077e+03 3.317671999999999767e-16 1.783124000000000004e-17
4.211141808000000310e+03 3.745236999999999942e-16 1.826314999999999977e-17
4.213073287999999593e+03 3.737746999999999992e-16 1.849790999999999897e-17
4.215004783000000316e+03 2.717041999999999906e-16 1.432863000000000015e-17
4.216936295000000428e+03 3.603514000000000222e-16 1.791156000000000055e-17
4.218867822999999589e+03 3.117176999999999849e-16 1.748186999999999864e-17
4.220799366999999620e+03 3.425467000000000171e-16 1.731180000000000059e-17
4.222730926999999610e+03 3.534234000000000110e-16 1.793749000000000053e-17
4.224662502000000131e+03 3.154621000000000187e-16 1.665715999999999896e-17
4.226594094000000041e+03 3.248286000000000004e-16 1.787563000000000139e-17
4.228525701999999910e+03 3.740008000000000168e-16 1.820452000000000149e-17
4.230457325999999739e+03 2.314359000000000182e-16 1.505143000000000065e-17
4.232388966000000437e+03 3.673378000000000207e-16 1.798687000000000019e-17
4.234320622000000185e+03 3.452507999999999933e-16 1.750683000000000070e-17
4.236252293999999893e+03 3.822075999999999907e-16 1.825970000000000153e-17
4.238183981999999560e+03 3.277933999999999771e-16 1.702118000000000051e-17
4.240115687000000435e+03 4.340068000000000101e-16 1.980268999999999890e-17
4.242047407000000021e+03 3.360872000000000154e-16 1.686793000000000019e-17
4.243979142999999567e+03 4.004258999999999795e-16 1.869279000000000144e-17
4.245910894999999982e+03 3.341328999999999887e-16 1.737535999999999873e-17
4.247842663000000357e+03 3.903123000000000058e-16 1.804437999999999981e-17
4.249774446999999782e+03 3.407010999999999936e-16 1.768769000000000052e-17
4.251706247000000076e+03 4.030325999999999889e-16 1.881104999999999976e-17
4.253638063999999758e+03 3.270714000000000021e-16 1.520216999999999990e-17
4.255569895999999972e+03 3.439220999999999921e-16 1.725246999999999892e-17
4.257501744000000144e+03 2.937004999999999788e-16 1.603798999999999920e-17
4.259433608000000277e+03 3.957895000000000093e-16 1.835389000000000087e-17
4.261365488999999798e+03 2.932422000000000065e-16 1.602990999999999947e-17
4.263297384999999849e+03 3.524365999999999848e-16 1.576016000000000135e-17
4.265229296999999860e+03 3.277941999999999810e-16 1.696547999999999857e-17
4.267161224999999831e+03 3.015595000000000046e-16 1.651920999999999886e-17
4.269093168999999762e+03 3.755415999999999924e-16 1.814876999999999930e-17
4.271025129999999990e+03 3.611423999999999990e-16 1.767038999999999985e-17
4.272957105999999840e+03 3.569580000000000014e-16 1.757235999999999853e-17
4.274889097999999649e+03 2.896668000000000155e-16 1.698472999999999945e-17
4.276821106000000327e+03 2.811990999999999785e-16 1.556595999999999972e-17
4.278753130000000056e+03 3.305016000000000041e-16 1.705024999999999908e-17
4.280685169999999744e+03 3.684499000000000196e-16 1.800617000000000131e-17
4.282617226999999730e+03 4.192676999999999773e-16 1.853817999999999945e-17
4.284549299000000246e+03 3.229300999999999854e-16 1.687390999999999899e-17
4.286481386999999813e+03 4.147216000000000197e-16 1.859335000000000129e-17
4.288413491000000249e+03 3.481729000000000157e-16 1.716916999999999875e-17
4.290345610999999735e+03 3.074823999999999810e-16 1.613650999999999858e-17
4.292277747000000090e+03 3.386912000000000179e-16 1.680395999999999883e-17
4.294209899000000405e+03 3.115941000000000020e-16 1.637338000000000000e-17
4.296142066999999770e+03 4.057518000000000075e-16 1.883360999999999943e-17
4.298074251000000004e+03 3.813473000000000169e-16 1.801637999999999966e-17
4.300006451000000197e+03 3.530110999999999905e-16 1.706912000000000058e-17
4.301938667000000351e+03 3.782001999999999761e-16 1.731871000000000143e-17
4.303870898000000125e+03 3.853628999999999850e-16 1.740102999999999930e-17
4.305803146000000197e+03 3.550183000000000086e-16 1.711807000000000062e-17
4.307735410000000229e+03 3.827604999999999903e-16 1.742810999999999870e-17
4.309667690000000221e+03 3.883132999999999905e-16 1.704543999999999918e-17
4.311599984999999833e+03 2.460197000000000068e-16 1.593512999999999850e-17
4.313532296999999744e+03 3.851385999999999884e-16 1.678555999999999899e-17
4.315464624999999614e+03 4.437643000000000015e-16 1.899416999999999944e-17
4.317396968000000015e+03 3.757809999999999821e-16 1.781549000000000072e-17
4.319329327999999805e+03 3.726737000000000233e-16 1.708834999999999890e-17
4.321261703000000125e+03 3.143111000000000223e-16 1.575571000000000135e-17
4.323194094999999834e+03 4.178624000000000115e-16 1.826109000000000087e-17
4.325126502000000073e+03 3.439902999999999899e-16 1.685478999999999935e-17
4.327058925000000272e+03 2.808043000000000120e-16 1.569786000000000130e-17
4.328991364999999860e+03 3.260647999999999908e-16 1.571802999999999986e-17
4.330923819999999978e+03 4.025914999999999767e-16 1.803469999999999849e-17
4.332856291000000056e+03 3.953213999999999771e-16 1.793141999999999945e-17
4.334788778000000093e+03 3.903523999999999845e-16 1.756704000000000109e-17
4.336721281000000090e+03 3.245293999999999797e-16 1.637250999999999948e-17
4.338653800000000047e+03 3.250181000000000008e-16 1.685252000000000129e-17
4.340586334999999963e+03 3.860282000000000118e-16 1.749675999999999872e-17
4.342518885999999839e+03 4.066387000000000240e-16 1.790788999999999878e-17
4.344451452999999674e+03 3.949082000000000200e-16 1.801312000000000111e-17
4.346384035000000040e+03 2.714557000000000123e-16 1.630668000000000019e-17
4.348316633999999794e+03 3.286021000000000212e-16 1.680350000000000153e-17
4.350249249000000418e+03 4.785255000000000288e-16 1.990380999999999856e-17
4.352181878999999753e+03 4.034055000000000033e-16 1.801319000000000083e-17
4.354114524999999958e+03 3.978910999999999920e-16 1.776575999999999937e-17
4.356047187999999551e+03 3.507829000000000226e-16 1.805524999999999951e-17
4.357979865999999674e+03 1.771434999999999911e-16 8.206537000000000631e-18
4.359912559999999758e+03 2.639376999999999757e-16 1.394627999999999849e-17
4.361845269999999800e+03 3.351202000000000235e-16 1.749788999999999865e-17
4.363777995999999803e+03 3.608836999999999835e-16 1.677756999999999846e-17
4.365710737999999765e+03 2.914964999999999927e-16 1.563522000000000084e-17
4.367643495999999686e+03 3.271839999999999933e-16 1.501605000000000108e-17
4.369576269999999568e+03 4.285093000000000130e-16 1.854663000000000036e-17
4.371509058999999979e+03 3.245333000000000171e-16 1.663110999999999901e-17
4.373441864999999780e+03 3.211511000000000013e-16 1.638383000000000136e-17
4.375374686000000111e+03 3.640394999999999864e-16 1.686009000000000039e-17
4.377307523999999830e+03 3.623459000000000096e-16 1.752047999999999908e-17
4.379240377000000080e+03 3.603876000000000128e-16 1.698719000000000028e-17
4.381173246000000290e+03 3.283601999999999886e-16 1.560513000000000103e-17
4.383106130999999550e+03 3.346898999999999897e-16 1.628737000000000087e-17
4.385039031999999679e+03 3.958212000000000212e-16 1.767704000000000127e-17
4.386971948999999768e+03 3.573452999999999870e-16 1.668544000000000110e-17
4.388904881999999816e+03 4.029956999999999764e-16 1.739204000000000009e-17
4.390837830999999824e+03 3.966636000000000130e-16 1.804177000000000134e-17
4.392770795000000362e+03 3.156166999999999917e-16 1.651480999999999910e-17
4.394703776000000289e+03 4.112323999999999905e-16 1.882727999999999894e-17
4.396636771999999837e+03 3.249334999999999975e-16 1.623734999999999935e-17
4.398569784000000254e+03 3.278393999999999783e-16 1.852638000000000079e-17
4.400502811999999722e+03 2.934167999999999778e-16 1.560142999999999850e-17
4.402435856000000058e+03 3.856153999999999827e-16 1.754404000000000052e-17
4.404368916000000354e+03 2.819599000000000184e-16 1.494220000000000050e-17
4.406301991999999700e+03 4.124336000000000208e-16 1.859032999999999959e-17
4.408235083999999915e+03 3.509081999999999953e-16 1.653782000000000095e-17
4.410168190999999752e+03 3.835690000000000211e-16 1.744023000000000138e-17
4.412101313999999547e+03 2.712561999999999880e-16 1.479367999999999908e-17
4.414034453999999641e+03 3.660034999999999923e-16 1.677886000000000040e-17
4.415967609000000266e+03 3.588874000000000244e-16 1.680696000000000105e-17
4.417900779999999941e+03 3.471630000000000069e-16 1.673735000000000131e-17
4.419833966999999575e+03 3.456305999999999980e-16 1.625483000000000151e-17
4.421767168999999740e+03 2.736330000000000230e-16 1.550148000000000081e-17
4.423700388000000203e+03 3.708948000000000211e-16 1.710439999999999967e-17
4.425633622000000287e+03 3.696226999999999861e-16 1.567197000000000028e-17
4.427566872999999759e+03 3.513701000000000098e-16 1.587744999999999867e-17
4.429500138999999763e+03 3.104619000000000228e-16 1.533368000000000083e-17
4.431433420999999726e+03 3.193426000000000036e-16 1.541217000000000109e-17
4.433366718999999648e+03 3.322156000000000059e-16 1.492060999999999876e-17
4.435300033000000440e+03 3.324295000000000013e-16 1.657956999999999998e-17
4.437233361999999943e+03 3.285331000000000195e-16 1.732989999999999898e-17
4.439166707999999744e+03 3.769335999999999862e-16 1.525022999999999993e-17
4.441100069000000076e+03 4.134962000000000077e-16 1.747941999999999909e-17
4.443033446000000367e+03 3.435239999999999788e-16 1.610064000000000094e-17
4.444966838999999709e+03 4.149835999999999833e-16 1.772788000000000000e-17
4.446900247999999920e+03 4.172605999999999905e-16 1.754994000000000139e-17
4.448833673000000090e+03 3.795657000000000079e-16 1.724077000000000074e-17
4.450767112999999881e+03 3.369162000000000038e-16 1.556308000000000055e-17
4.452700569999999971e+03 3.517431000000000062e-16 1.620469000000000001e-17
4.454634041999999681e+03 4.569239000000000251e-16 1.834773000000000059e-17
4.456567530000000261e+03 3.199155000000000015e-16 1.771531000000000130e-17
4.458501033999999891e+03 4.238966999999999979e-16 1.766467999999999867e-17
4.460434554000000389e+03 3.685168000000000050e-16 1.680099999999999865e-17
4.462368088999999600e+03 3.315447999999999832e-16 1.422431000000000039e-17
4.464301641000000018e+03 4.143076000000000094e-16 1.783592999999999997e-17
4.466235208000000057e+03 4.156514999999999857e-16 1.760783000000000039e-17
4.468168791000000056e+03 4.398635000000000230e-16 1.879028999999999957e-17
4.470102390000000014e+03 3.797470000000000055e-16 1.692509999999999940e-17
4.472036004999999932e+03 3.394383000000000098e-16 1.619750000000000029e-17
4.473969635000000380e+03 3.886434000000000193e-16 1.820735999999999862e-17
